name,chr,strand,start,end
MLANA,chr9,+,5890888,5910606
RANBP6,chr9,-,6011024,6015625
IL33,chr9,+,6215785,6257983
TPD52L3,chr9,+,6328374,6331891
UHRF2,chr9,+,6413150,6507054
GLDC,chr9,-,6532466,6645729
KDM4C,chr9,+,6720862,7175648
DMAC1,chr9,-,7796499,7888380
PTPRD,chr9,-,8314245,10613002
TYRP1,chr9,+,12685438,12710285
LURAP1L,chr9,+,12775019,12823060
MPDZ,chr9,-,13105705,13279692
NFIB,chr9,-,14081842,14398983
ZDHHC21,chr9,-,14611070,14693432
CER1,chr9,-,14719723,14722733
FREM1,chr9,-,14737151,14910995
TTC39B,chr9,-,15163621,15307360
SNAPC3,chr9,+,15422733,15465953
PSIP1,chr9,-,15464065,15510995
CCDC171,chr9,+,15553042,16061663
BNC2,chr9,-,16409502,16870843
CNTLN,chr9,+,17134981,17503923
SH3GL2,chr9,+,17579065,17797124
ADAMTSL1,chr9,+,17906562,18910950
SAXO1,chr9,-,18858905,19049358
RRAGA,chr9,+,19049426,19051025
HAUS6,chr9,-,19053140,19102904
PLIN2,chr9,-,19108374,19149290
DENND4C,chr9,+,19230434,19374281
RPS6,chr9,-,19375714,19380236
ACER2,chr9,+,19409008,19452505
SLC24A2,chr9,-,19507451,19789037
MLLT3,chr9,-,20341668,20622499
FOCAD,chr9,+,20658308,20995955
HACD4,chr9,-,20999508,21031640
IFNB1,chr9,-,21077103,21077942
IFNW1,chr9,-,21140631,21141832
IFNA21,chr9,-,21165636,21166660
IFNA4,chr9,-,21186693,21187671
IFNA7,chr9,-,21201468,21202205
IFNA10,chr9,-,21206180,21207143
IFNA16,chr9,-,21216372,21217311
IFNA17,chr9,-,21227242,21228222
IFNA14,chr9,-,21239001,21240005
IFNA5,chr9,-,21304325,21305313
KLHL9,chr9,-,21329664,21335404
IFNA6,chr9,-,21349834,21351378
IFNA13,chr9,-,21367423,21368962
IFNA2,chr9,-,21384254,21385398
IFNA8,chr9,+,21409116,21410185
IFNA1,chr9,+,21440438,21441316
IFNE,chr9,-,21480838,21482313
MTAP,chr9,+,21802635,21937651
ENSG00000264545,chr9,+,21802635,22029594
CDKN2A,chr9,-,21967751,21995301
CDKN2B,chr9,-,22002902,22009305
DMRTA1,chr9,+,22446823,22455740
ELAVL2,chr9,-,23690103,23826337
IZUMO3,chr9,-,24542951,24545946
TUSC1,chr9,-,25676968,25678444
CAAP1,chr9,-,26840684,26892803
PLAA,chr9,-,26903371,26947242
IFT74,chr9,+,26947038,27066134
LRRC19,chr9,-,26993135,27005672
TEK,chr9,+,27109140,27230174
EQTN,chr9,-,27284653,27297150
MOB3B,chr9,-,27325208,27529814
IFNK,chr9,+,27524289,27526498
C9orf72,chr9,-,27535639,27573866
LINGO2,chr9,-,27948077,28670286
ACO1,chr9,+,32384602,32454769
DDX58,chr9,-,32455301,32526208
ENSG00000288684,chr9,-,32455322,32552603
TOPORS,chr9,-,32540543,32552586
SMIM27,chr9,+,32551143,32568621
NDUFB6,chr9,-,32553000,32573184
TAF1L,chr9,-,32629453,32635669
TMEM215,chr9,+,32783539,32789201
APTX,chr9,-,32886600,33025130
DNAJA1,chr9,+,33025272,33039907
SMU1,chr9,-,33041764,33076674
B4GALT1,chr9,-,33104081,33167356
SPINK4,chr9,+,33218364,33248567
BAG1,chr9,-,33247819,33264720
CHMP5,chr9,+,33264878,33282070
NFX1,chr9,+,33290511,33371157
AQP7,chr9,-,33383178,33402682
AQP3,chr9,-,33441155,33447596
NOL6,chr9,-,33461352,33473930
ANKRD18B,chr9,+,33524250,33573013
PRSS3,chr9,+,33750678,33799231
UBE2R2,chr9,+,33817159,33920399
UBAP2,chr9,-,33921692,34049388
DCAF12,chr9,-,34086386,34127399
UBAP1,chr9,+,34179004,34252523
KIF24,chr9,-,34252379,34329268
NUDT2,chr9,+,34329505,34343711
MYORG,chr9,-,34366665,34376898
C9orf24,chr9,-,34379018,34397828
FAM219A,chr9,-,34398183,34458570
DNAI1,chr9,+,34457413,34520988
ENHO,chr9,-,34521042,34522990
CNTFR,chr9,-,34551431,34590140
RPP25L,chr9,-,34610485,34612104
DCTN3,chr9,-,34613544,34620523
ARID3C,chr9,-,34621048,34629066
SIGMAR1,chr9,-,34634721,34637844
GALT,chr9,+,34638132,34651035
ENSG00000258728,chr9,+,34646630,34661886
IL11RA,chr9,+,34652161,34661902
CCL27,chr9,-,34661879,34664048
ENSG00000187186,chr9,-,34664162,34666112
CCL19,chr9,-,34689569,34691276
CCL21,chr9,-,34709004,34710136
FAM205A,chr9,-,34723052,34729488
FAM205C,chr9,-,34889065,34895764
PHF24,chr9,+,34957607,34982544
DNAJB5,chr9,+,34989640,34998900
C9orf131,chr9,+,35041094,35045986
VCP,chr9,-,35053927,35072668
ENSG00000288699,chr9,-,35065338,35074175
FANCG,chr9,-,35073834,35080004
PIGO,chr9,-,35088687,35096601
STOML2,chr9,-,35099775,35103195
FAM214B,chr9,-,35104111,35116341
UNC13B,chr9,+,35161991,35405338
RUSC2,chr9,+,35490110,35561898
FAM166B,chr9,-,35561830,35563899
TESK1,chr9,+,35605261,35610041
CD72,chr9,-,35609981,35646810
SIT1,chr9,-,35649294,35650931
CCDC107,chr9,+,35658289,35661511
ARHGEF39,chr9,-,35658874,35675866
CA9,chr9,+,35673927,35681159
TPM2,chr9,-,35681991,35690056
TLN1,chr9,-,35696947,35732195
CREB3,chr9,+,35732597,35736999
GBA2,chr9,-,35736865,35749228
RGP1,chr9,+,35749286,35758585
MSMP,chr9,-,35752989,35756613
NPR2,chr9,+,35791002,35809732
SPAG8,chr9,-,35808044,35812272
HINT2,chr9,-,35812959,35815354
ENSG00000285645,chr9,-,35812959,35828732
TMEM8B,chr9,+,35814450,35865518
FAM221B,chr9,-,35816390,35828747
OR13J1,chr9,-,35869462,35870401
HRCT1,chr9,+,35906201,35907136
SPAAR,chr9,+,35909489,35937153
OR2S2,chr9,-,35957107,35958154
RECK,chr9,+,36036912,36124455
GLIPR2,chr9,+,36136535,36163913
CCIN,chr9,+,36169387,36171334
CLTA,chr9,+,36190855,36304781
GNE,chr9,-,36214440,36277042
RNF38,chr9,-,36336395,36487548
MELK,chr9,+,36572861,36677683
PAX5,chr9,-,36833268,37034268
ZCCHC7,chr9,+,37120573,37358149
GRHPR,chr9,+,37422665,37436990
ZBTB5,chr9,-,37438101,37465450
POLR1E,chr9,+,37485947,37503697
FBXO10,chr9,-,37510891,37576380
ENSG00000256966,chr9,-,37512546,37592469
TOMM5,chr9,-,37582645,37592604
ENSG00000255872,chr9,-,37588412,38068687
FRMPD1,chr9,+,37650953,37746904
TRMT10B,chr9,+,37753802,37778972
EXOSC3,chr9,-,37759233,37832117
DCAF10,chr9,+,37800553,37867666
SLC25A51,chr9,-,37879399,37904353
SHB,chr9,-,37915897,38069227
ALDH1B1,chr9,+,38392701,38398661
IGFBPL1,chr9,-,38406527,38424454
FAM95C,chr9,-,38540568,38577207
ANKRD18A,chr9,-,38571357,38620596
FAM240B,chr9,-,38694265,38720133
CNTNAP3,chr9,-,39064709,39288315
SPATA31A1,chr9,+,39355668,39361962
ENSG00000283886,chr9,-,39816598,39874562
ANKRD20A2P,chr9,+,40223284,40266845
FOXD4L6,chr9,-,41126434,41128681
CBWD6,chr9,-,41131305,41199261
CNTNAP3B,chr9,-,41890313,42129510
SPATA31A6,chr9,+,42183658,42189887
SPATA31A5,chr9,+,60914406,60920653
SPATA31A7,chr9,+,61190002,61196280
CNTNAP3C,chr9,+,61330716,61453030
ANKRD20A4P,chr9,+,64369393,64413142
FOXD4L5,chr9,-,65282100,65285209
CBWD5,chr9,+,65668804,65734041
FOXD4L4,chr9,+,65737145,65738396
ANKRD20A3P,chr9,-,66106814,66179474
ZNF658,chr9,+,66856425,66932141
SPATA31A3,chr9,-,66986303,66992583
ANKRD20A1,chr9,+,67832764,67920552
CBWD3,chr9,+,68232002,68300035
FOXD4L3,chr9,+,68302866,68305084
PGM5,chr9,+,68328307,68531061
TMEM252,chr9,-,68536579,68540883
PIP5K1B,chr9,+,68705239,69009176
PABIR1,chr9,+,68780064,68785566
PRKACG,chr9,-,69012503,69014113
ENSG00000285130,chr9,+,69035746,69255187
FXN,chr9,+,69035750,69079076
TJP2,chr9,+,69121263,69274615
FAM189A2,chr9,+,69324566,69392558
APBA1,chr9,-,69427531,69672371
PTAR1,chr9,-,69709521,69760011
CFAP95,chr9,+,69820816,69906227
MAMDC2,chr9,+,70043847,70226972
SMC5,chr9,+,70258977,70354873
KLF9,chr9,-,70384603,70414657
TRPM3,chr9,-,70529059,71446904
CEMIP2,chr9,-,71683365,71816690
ABHD17B,chr9,-,71862451,71911193
C9orf85,chr9,+,71911509,71986054
C9orf57,chr9,-,72051375,72072721
GDA,chr9,+,72114594,72257193
ZFAND5,chr9,-,72351412,72365235
TMC1,chr9,+,72521607,72838297
ALDH1A1,chr9,-,72900670,73080442
ANXA1,chr9,+,73151864,73170393
RORB,chr9,+,74497334,74693177
TRPM6,chr9,-,74722494,74888094
C9orf40,chr9,-,74946582,74952912
CARNMT1,chr9,-,74980789,75028423
NMRK1,chr9,-,75060572,75088217
OSTF1,chr9,+,75088513,75147265
PCSK5,chr9,+,75890643,76362975
RFK,chr9,-,76385525,76394517
GCNT1,chr9,+,76419849,76651203
PRUNE2,chr9,-,76611375,76906114
FOXB2,chr9,+,77019654,77020953
VPS13A,chr9,+,77177444,77421537
GNA14,chr9,-,77423078,77648322
GNAQ,chr9,-,77716096,78031811
CEP78,chr9,+,78236061,78279690
PSAT1,chr9,+,78297124,78330093
TLE4,chr9,+,79571772,79726882
TLE1,chr9,-,81583682,81689547
SPATA31D4,chr9,+,81928427,81934998
SPATA31D3,chr9,+,81943499,81950093
SPATA31D1,chr9,+,81988771,81995253
RASEF,chr9,-,82979589,83063177
FRMD3,chr9,-,83242989,83538546
IDNK,chr9,+,83623048,83644130
UBQLN1,chr9,-,83659967,83707958
GKAP1,chr9,-,83739424,83829516
KIF27,chr9,-,83834098,83921465
C9orf64,chr9,-,83938310,83956986
HNRNPK,chr9,-,83968082,83980616
RMI1,chr9,+,83980797,84004074
SLC28A3,chr9,-,84275456,84340758
NTRK2,chr9,+,84668374,85095751
AGTPBP1,chr9,-,85546538,85742029
NAA35,chr9,+,85941145,86025462
GOLM1,chr9,-,86026145,86100173
C9orf153,chr9,-,86220264,86259657
ISCA1,chr9,-,86264545,86283102
TUT7,chr9,-,86287732,86354454
GAS1,chr9,-,86944361,86947506
DAPK1,chr9,+,87497227,87708634
CTSL,chr9,+,87724050,87731469
SPATA31E1,chr9,+,87882876,87888903
ENSG00000283205,chr9,+,87956213,87956883
CDK20,chr9,-,87966440,87974753
SPATA31C2,chr9,-,88129304,88138475
SPIN1,chr9,+,88388429,88478694
NXNL2,chr9,+,88534032,88584274
S1PR3,chr9,+,88990862,89005155
SHC3,chr9,-,89005770,89178818
CKS2,chr9,+,89311194,89316703
SECISBP2,chr9,+,89318499,89359663
SEMA4D,chr9,-,89360786,89498130
GADD45G,chr9,+,89605011,89606555
DIRAS2,chr9,-,90609831,90642862
SYK,chr9,+,90801786,90898549
AUH,chr9,-,91213814,91361918
NFIL3,chr9,-,91409044,91423832
ROR2,chr9,-,91563090,91950228
SPTLC1,chr9,-,92000086,92115413
IARS1,chr9,-,92210206,92293854
NOL8,chr9,-,92297357,92325636
CENPP,chr9,+,92325952,92620529
OGN,chr9,-,92383267,92404696
OMD,chr9,-,92412379,92424471
ASPN,chr9,-,92456204,92482506
ECM2,chr9,-,92493553,92536655
IPPK,chr9,-,92613182,92670131
BICD2,chr9,-,92711362,92764833
ZNF484,chr9,-,92844181,92878038
FGD3,chr9,+,92947522,93036236
SUSD3,chr9,+,93058687,93085133
CARD19,chr9,+,93096216,93113283
NINJ1,chr9,-,93121495,93134251
WNK2,chr9,+,93184121,93320572
FAM120AOS,chr9,-,93431440,93453581
FAM120A,chr9,+,93451684,93566112
PHF2,chr9,+,93576583,93679587
BARX1,chr9,-,93951626,93955355
PTPDC1,chr9,+,94030793,94109856
ZNF169,chr9,+,94259297,94301829
NUTM2F,chr9,-,94318197,94328644
MFSD14B,chr9,+,94374568,94461042
FBP2,chr9,-,94558719,94593824
FBP1,chr9,-,94603132,94640249
AOPEP,chr9,+,94726698,95087159
FANCC,chr9,-,95099053,95426796
PTCH1,chr9,-,95442979,95517057
ERCC6L2,chr9,+,95871263,96121154
HSD17B3,chr9,-,96235305,96302176
ENSG00000285269,chr9,-,96235330,96352058
SLC35D2,chr9,-,96313443,96383711
ZNF367,chr9,-,96385940,96418370
HABP4,chr9,+,96450168,96491336
CDC14B,chr9,-,96490240,96619843
PRXL2C,chr9,-,96639576,96655317
ZNF510,chr9,-,96754552,96778129
ZNF782,chr9,-,96816268,96875623
NUTM2G,chr9,+,96928309,96940253
CTSV,chr9,-,97029676,97156556
CCDC180,chr9,+,97307303,97378751
TDRD7,chr9,+,97412095,97496125
TMOD1,chr9,+,97501179,97601743
TSTD2,chr9,-,97600079,97633368
NCBP1,chr9,+,97633667,97673748
XPA,chr9,-,97674908,97697340
FOXE1,chr9,+,97853225,97856717
TRMO,chr9,-,97904488,97922500
HEMGN,chr9,-,97926790,97944856
ANP32B,chr9,+,97983340,98015943
NANS,chr9,+,98056731,98083077
TRIM14,chr9,-,98069274,98119222
CORO2A,chr9,-,98120974,98192637
TBC1D2,chr9,-,98199010,98255649
GABBR2,chr9,-,98288108,98708935
ANKS6,chr9,-,98731328,98796965
GALNT12,chr9,+,98807669,98850081
COL15A1,chr9,+,98943178,99070792
TGFBR1,chr9,+,99104037,99154192
ALG2,chr9,-,99216424,99221942
SEC61B,chr9,+,99222063,99230615
NR4A3,chr9,+,99821854,99866891
STX17,chr9,+,99906653,99974534
ERP44,chr9,-,99979184,100099052
INVS,chr9,+,100099242,100302175
TEX10,chr9,-,100302076,100352942
MSANTD3,chr9,+,100427142,100451734
MSANTD3-TMEFF1,chr9,+,100442270,100577636
TMEFF1,chr9,+,100473148,100577636
CAVIN4,chr9,+,100578078,100588389
PLPPR1,chr9,+,101028726,101325135
BAAT,chr9,-,101354181,101385400
MRPL50,chr9,-,101387632,101398618
ZNF189,chr9,+,101398850,101410660
ALDOB,chr9,-,101420559,101449664
PGAP4,chr9,-,101473169,101533537
RNF20,chr9,+,101533852,101563344
GRIN3A,chr9,-,101569351,101738647
PPP3R2,chr9,-,101591603,101595021
CYLC2,chr9,+,102995310,103018488
SMC2,chr9,+,104094259,104141419
OR13F1,chr9,+,104504262,104505222
OR13C4,chr9,-,104526252,104527209
OR13C3,chr9,-,104535748,104536856
OR13C8,chr9,+,104569167,104570130
OR13C5,chr9,-,104598456,104599413
OR13C2,chr9,-,104604670,104605627
OR13C9,chr9,-,104617247,104618204
OR13D1,chr9,+,104694517,104695462
NIPSNAP3A,chr9,+,104747682,104760120
NIPSNAP3B,chr9,+,104764128,104777764
ABCA1,chr9,-,104781005,104928155
SLC44A1,chr9,+,105244621,105439171
FSD1L,chr9,+,105447795,105552433
FKTN,chr9,+,105558121,105653820
TAL2,chr9,+,105662456,105663124
TMEM38B,chr9,+,105694540,105776629
ZNF462,chr9,+,106863165,107013634
RAD23B,chr9,+,107283136,107332192
KLF4,chr9,-,107484851,107490482
ACTL7B,chr9,-,108854587,108855986
ACTL7A,chr9,+,108862265,108863756
ELP1,chr9,-,108866897,108934328
ABITRAM,chr9,+,108934399,108950744
CTNNAL1,chr9,-,108942568,109013522
TMEM245,chr9,-,109015134,109119947
FRRS1L,chr9,-,109130292,109167249
EPB41L4B,chr9,-,109171973,109321059
PTPN3,chr9,-,109375465,109498313
PALM2AKAP2,chr9,+,109498324,110172512
C9orf152,chr9,-,110190047,110208159
TXN,chr9,-,110243809,110256507
TXNDC8,chr9,-,110303475,110337884
SVEP1,chr9,-,110365247,110579880
MUSK,chr9,+,110668778,110806558
LPAR1,chr9,-,110873262,111038470
OR2K2,chr9,-,111327228,111330224
ECPAS,chr9,-,111360684,111484745
ZNF483,chr9,+,111525158,111577844
PTGR1,chr9,-,111549721,111599893
DNAJC25,chr9,+,111631333,111654351
DNAJC25-GNG10,chr9,+,111631385,111670229
GNG10,chr9,+,111661604,111670226
SHOC1,chr9,-,111686170,111795008
UGCG,chr9,+,111896813,111935369
SUSD1,chr9,-,112040782,112175297
PTBP3,chr9,-,112217715,112333664
HSDL2,chr9,+,112380079,112472405
KIAA1958,chr9,+,112486826,112669397
INIP,chr9,-,112683925,112718149
SNX30,chr9,+,112750759,112881671
SLC46A2,chr9,-,112878919,112890876
ZFP37,chr9,-,113038376,113056759
SLC31A2,chr9,+,113150975,113164140
FKBP15,chr9,-,113161005,113221458
SLC31A1,chr9,+,113221543,113264492
CDC26,chr9,-,113255834,113275572
PRPF4,chr9,+,113275641,113294009
RNF183,chr9,-,113297092,113303376
WDR31,chr9,-,113313221,113340298
BSPRY,chr9,+,113349540,113371233
HDHD3,chr9,-,113373418,113376986
ALAD,chr9,-,113386311,113401290
POLE3,chr9,-,113407234,113410675
C9orf43,chr9,+,113410053,113429690
RGS3,chr9,+,113444730,113597743
ZNF618,chr9,+,113876281,114056593
AMBP,chr9,-,114060126,114078328
KIF12,chr9,-,114086125,114099292
COL27A1,chr9,+,114155536,114312511
ORM1,chr9,+,114323097,114326479
ORM2,chr9,+,114329868,114333251
AKNA,chr9,-,114334155,114394405
WHRN,chr9,-,114402079,114505473
ATP6V1G1,chr9,+,114587705,114598915
TMEM268,chr9,+,114611205,114646422
TEX53,chr9,-,114656303,114662374
TEX48,chr9,-,114666433,114682192
TNFSF15,chr9,-,114784651,114806039
TNFSF8,chr9,-,114893342,114930595
TNC,chr9,-,115019574,115118257
PAPPA,chr9,+,116153790,116402321
ASTN2,chr9,-,116423111,117415070
TRIM32,chr9,+,116687304,116701300
ENSG00000285082,chr9,+,117704156,118072314
TLR4,chr9,+,117704174,117724735
BRINP1,chr9,-,119153457,119369435
CDK5RAP2,chr9,-,120388874,120580170
MEGF9,chr9,-,120600810,120714470
FBXW2,chr9,-,120751977,120793416
B3GALT9,chr9,+,120792402,120801787
PSMD5,chr9,-,120815495,120842951
PHF19,chr9,-,120855650,120894896
TRAF1,chr9,-,120902392,120929173
C5,chr9,-,120932641,121075195
CNTRL,chr9,+,121074659,121177729
RAB14,chr9,-,121178132,121223014
GSN,chr9,+,121207793,121332843
STOM,chr9,-,121338986,121370304
GGTA1,chr9,-,121444990,121499844
DAB2IP,chr9,+,121567056,121785530
TTLL11,chr9,-,121815673,122093606
NDUFA8,chr9,-,122144057,122159779
MORN5,chr9,+,122159907,122200088
LHX6,chr9,-,122202576,122229626
RBM18,chr9,-,122237621,122264840
MRRF,chr9,+,122264602,122331337
PTGS1,chr9,+,122370529,122395703
OR1J1,chr9,-,122476957,122477926
OR1J2,chr9,+,122510801,122511743
OR1J4,chr9,+,122519140,122520082
OR1N1,chr9,-,122526357,122527296
OR1N2,chr9,+,122553111,122555173
OR1L8,chr9,-,122567116,122583384
OR1Q1,chr9,+,122614737,122615682
OR1B1,chr9,-,122628578,122629573
OR1L1,chr9,+,122661565,122662648
OR1L3,chr9,+,122675129,122676104
OR1L4,chr9,+,122723989,122724925
OR1L6,chr9,+,122742302,122750783
OR5C1,chr9,+,122788932,122789895
PDCL,chr9,-,122798388,122828588
OR1K1,chr9,+,122800122,122801073
RC3H2,chr9,-,122844555,122905359
ZBTB6,chr9,-,122908055,122913323
ZBTB26,chr9,-,122915565,122931512
RABGAP1,chr9,+,122940832,123104866
GPR21,chr9,+,123033666,123035665
STRBP,chr9,-,123109499,123268586
CRB2,chr9,+,123356169,123380324
DENND1A,chr9,-,123379653,123930152
LHX2,chr9,+,124001669,124033301
NEK6,chr9,+,124257605,124353307
PSMB7,chr9,-,124353464,124415444
ADGRD2,chr9,+,124450450,124478589
NR5A1,chr9,-,124481235,124507420
NR6A1,chr9,-,124517274,124771311
OLFML2A,chr9,+,124777132,124814885
WDR38,chr9,+,124853416,124857890
RPL35,chr9,-,124857879,124861981
ARPC5L,chr9,+,124862129,124877733
GOLGA1,chr9,-,124878274,124948492
SCAI,chr9,-,124942607,125143528
PPP6C,chr9,-,125146572,125189939
RABEPK,chr9,+,125200541,125234161
HSPA5,chr9,-,125234852,125241382
GAPVD1,chr9,+,125261793,125367207
MAPKAP1,chr9,-,125437392,125707234
PBX3,chr9,+,125747344,125967377
MVB12B,chr9,+,126326828,126507041
LMX1B,chr9,+,126613927,126701032
ZBTB43,chr9,+,126805005,126838210
ZBTB34,chr9,+,126860638,126885878
RALGPS1,chr9,+,126914773,127223166
ANGPTL2,chr9,-,127087347,127122635
GARNL3,chr9,+,127224264,127393660
SLC2A8,chr9,+,127397137,127408424
ZNF79,chr9,+,127424373,127445372
RPL12,chr9,-,127447673,127451406
LRSAM1,chr9,+,127451488,127503499
NIBAN2,chr9,-,127505338,127578989
STXBP1,chr9,+,127579369,127696027
PTRH1,chr9,-,127690347,127724873
CFAP157,chr9,+,127706987,127716002
TTC16,chr9,+,127716078,127731590
TOR2A,chr9,-,127731523,127735313
SH2D3C,chr9,-,127738316,127778710
CDK9,chr9,+,127785678,127790792
FPGS,chr9,+,127794596,127814327
ENG,chr9,-,127815012,127854658
AK1,chr9,-,127866485,127877675
ENSG00000257524,chr9,-,127867849,127906022
ST6GALNAC6,chr9,-,127885320,127905408
ST6GALNAC4,chr9,-,127907885,127917041
PIP5KL1,chr9,-,127920880,127930785
DPM2,chr9,-,127935098,127937854
FAM102A,chr9,-,127940581,127980989
NAIF1,chr9,-,128061232,128068206
SLC25A25,chr9,+,128068200,128109245
PTGES2,chr9,-,128120692,128128462
LCN2,chr9,+,128149070,128153453
BBLN,chr9,+,128160264,128163924
CIZ1,chr9,-,128161250,128204383
DNM1,chr9,+,128191654,128255248
GOLGA2,chr9,-,128255828,128276026
SWI5,chr9,+,128275378,128316123
TRUB2,chr9,-,128305158,128322447
COQ4,chr9,+,128322543,128334072
SLC27A4,chr9,+,128340526,128361470
URM1,chr9,+,128371360,128392016
CERCAM,chr9,+,128411750,128437351
ODF2,chr9,+,128455185,128501292
GLE1,chr9,+,128504654,128543874
SPTAN1,chr9,+,128552557,128633662
DYNC2I2,chr9,-,128633652,128656847
SET,chr9,+,128683423,128696400
PKN3,chr9,+,128702502,128720916
ZDHHC12,chr9,-,128720869,128724127
ZER1,chr9,-,128729785,128772414
TBC1D13,chr9,+,128787252,128810430
ENDOG,chr9,+,128818499,128822676
SPOUT1,chr9,-,128819650,128829794
ENSG00000286112,chr9,-,128819662,128881931
KYAT1,chr9,-,128832941,128882494
LRRC8A,chr9,+,128882132,128918039
PHYHD1,chr9,+,128920965,128942041
ENSG00000251184,chr9,+,128941477,128957021
DOLK,chr9,-,128945529,128947603
NUP188,chr9,+,128947698,129007096
SH3GLB2,chr9,-,129007035,129028331
MIGA2,chr9,+,129036620,129072082
DOLPP1,chr9,+,129081110,129090438
CRAT,chr9,-,129094141,129111189
PTPA,chr9,+,129110949,129148946
ENSG00000235007,chr9,+,129139412,129260575
IER5L,chr9,-,129175551,129178261
NTMT1,chr9,+,129608883,129636135
C9orf50,chr9,-,129612224,129620776
ASB6,chr9,-,129634603,129642169
PRRX2,chr9,+,129665646,129722674
PTGES,chr9,-,129738330,129753042
TOR1B,chr9,+,129803156,129811281
TOR1A,chr9,-,129812941,129824244
C9orf78,chr9,-,129827289,129835863
USP20,chr9,+,129834697,129881828
FNBP1,chr9,-,129887186,130043194
GPR107,chr9,+,130053425,130140169
NCS1,chr9,+,130172403,130237303
HMCN2,chr9,+,130265759,130434123
ASS1,chr9,+,130444960,130501274
FUBP3,chr9,+,130578964,130638352
PRDM12,chr9,+,130664593,130682986
EXOSC2,chr9,+,130693720,130707288
ABL1,chr9,+,130713015,130887675
ENSG00000288570,chr9,+,130713625,130713724
QRFP,chr9,-,130892706,130896812
FIBCD1,chr9,-,130902437,130939286
LAMC3,chr9,+,131009173,131094473
AIF1L,chr9,+,131096475,131123152
NUP214,chr9,+,131125572,131234663
FAM78A,chr9,-,131258075,131276510
PLPP7,chr9,+,131289458,131359022
PRRC2B,chr9,+,131373635,131500197
ENSG00000288841,chr9,+,131432758,131446473
POMT1,chr9,+,131502788,131523806
UCK1,chr9,-,131523800,131531264
PRRT1B,chr9,+,131545513,131558620
RAPGEF1,chr9,-,131576769,131740076
MED27,chr9,-,131852927,132079867
NTNG2,chr9,+,132162057,132244526
SETX,chr9,-,132261355,132354986
TTF1,chr9,-,132375547,132406851
CFAP77,chr9,+,132410042,132573319
BARHL1,chr9,+,132582605,132590252
DDX31,chr9,-,132592996,132670401
GTF3C4,chr9,+,132670034,132694953
AK8,chr9,-,132725577,132878777
SPACA9,chr9,+,132878026,132890201
TSC1,chr9,-,132891347,132946874
GFI1B,chr9,+,132943999,132991687
GTF3C5,chr9,+,133030674,133058503
CEL,chr9,+,133061980,133071861
RALGDS,chr9,-,133097719,133149334
ENSG00000285245,chr9,-,133098120,133163914
GBGT1,chr9,-,133152947,133163933
OBP2B,chr9,-,133205276,133209250
ABO,chr9,-,133233277,133276024
SURF6,chr9,-,133328775,133336188
MED22,chr9,-,133338311,133348131
RPL7A,chr9,+,133348217,133351426
SURF1,chr9,-,133351757,133356676
SURF2,chr9,+,133356549,133361158
SURF4,chr9,-,133361449,133376166
STKLD1,chr9,+,133376365,133406096
REXO4,chr9,-,133406058,133418096
ADAMTS13,chr9,+,133414357,133459402
CACFD1,chr9,+,133459964,133470848
SLC2A6,chr9,-,133471093,133479127
MYMK,chr9,-,133514585,133528612
ADAMTSL2,chr9,+,133532163,133575519
FAM163B,chr9,-,133577080,133609389
DBH,chr9,+,133636362,133659329
SARDH,chr9,-,133663559,133739955
VAV2,chr9,-,133761893,133992604
BRD3OS,chr9,+,134025480,134034666
BRD3,chr9,-,134030304,134068535
WDR5,chr9,+,134135364,134159968
RXRA,chr9,+,134317097,134440585
COL5A1,chr9,+,134641802,134844843
FCN2,chr9,+,134880809,134887523
FCN1,chr9,-,134903231,134917912
OLFM1,chr9,+,135075421,135121180
PPP1R26,chr9,+,135479078,135488893
C9orf116,chr9,-,135495180,135501734
MRPS2,chr9,+,135499964,135505141
LCN1,chr9,+,135521437,135526540
OBP2A,chr9,+,135546125,135549969
PAEP,chr9,+,135561755,135566955
ENSG00000236543,chr9,+,135604344,135619893
GLT6D1,chr9,-,135623647,135639540
LCN9,chr9,+,135663308,135666961
SOHLH1,chr9,-,135693406,135704498
KCNT1,chr9,+,135702184,135795508
CAMSAP1,chr9,-,135808486,135907546
UBAC1,chr9,-,135932968,135961373
NACC2,chr9,-,136006536,136095289
TMEM250,chr9,-,136114580,136118875
LHX3,chr9,-,136196249,136205128
QSOX2,chr9,-,136206332,136245812
CCDC187,chr9,-,136249972,136306901
GPSM1,chr9,+,136327475,136359605
DNLZ,chr9,-,136359479,136363744
ENSG00000289701,chr9,-,136361903,136373644
CARD9,chr9,-,136363955,136373681
SNAPC4,chr9,-,136375566,136400176
ENTR1,chr9,-,136401921,136410614
PMPCA,chr9,+,136410640,136423761
INPP5E,chr9,-,136428618,136439845
SEC16A,chr9,-,136440095,136483759
NOTCH1,chr9,-,136494432,136546048
EGFL7,chr9,+,136658855,136672678
AGPAT2,chr9,-,136673142,136687457
DIPK1B,chr9,+,136712571,136724742
LCN10,chr9,-,136738166,136743356
ENSG00000204003,chr9,-,136738166,136748453
LCN6,chr9,-,136744016,136748525
LCN8,chr9,-,136754385,136758543
LCN15,chr9,-,136759633,136766255
TMEM141,chr9,+,136791343,136793317
ENSG00000272896,chr9,+,136791378,136800595
