,length,mean [acc],"('lssi', 'full') [acc]","('spliceai-400', 'full') [acc]","('spliceai-10k', 'full') [acc]","('spliceai-400', 'wbl') [acc]","('spliceai-10k', 'wbl') [acc]","('spliceai-400', 'tos') [acc]","('spliceai-10k', 'tos') [acc]","('AM', 'full') [acc]","('FM', 'full') [acc]","('AM', 'wbl') [acc]","('FM', 'wbl') [acc]","('AM', 'tos') [acc]","('FM', 'tos') [acc]",mean [mean score],"('lssi', 'full') [mean score]","('spliceai-400', 'full') [mean score]","('spliceai-10k', 'full') [mean score]","('spliceai-400', 'wbl') [mean score]","('spliceai-10k', 'wbl') [mean score]","('spliceai-400', 'tos') [mean score]","('spliceai-10k', 'tos') [mean score]","('AM', 'full') [mean score]","('FM', 'full') [mean score]","('AM', 'wbl') [mean score]","('FM', 'wbl') [mean score]","('AM', 'tos') [mean score]","('FM', 'tos') [mean score]"
RP11-195F19.29,10469,0.5934065934065935,0.35714285714285715,0.5714285714285714,0.7142857142857143,0.6428571428571429,0.7142857142857143,0.6428571428571429,0.5,0.5714285714285714,0.5714285714285714,0.6428571428571429,0.6428571428571429,0.5,0.6428571428571429,1.3685507466642157,0.9963383832721864,2.3552576927120485,2.451749316982172,1.1584755204080306,1.084119254729585,0.7468160772499964,1.5381163054382685,1.4602805768285643,1.2935710798184499,1.5758831281243473,1.1932412621957054,1.0567497474894023,0.8805613613860472
RP11-195F19.5,1887,0.46153846153846156,0.25,0.25,1.0,0.25,1.0,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.1358247164117041,1.0159413784041424,0.8592539313966068,3.1636673624616347,0.766840578576451,1.47072805750472,0.6429251518417232,1.3650771986340178,0.7948694633953757,1.4673039964662427,1.2545231858951906,0.9679564519294226,0.9285776811485272,0.06805687569809982
CCL19,1711,0.7692307692307693,0.5,0.8333333333333334,1.0,0.8333333333333334,1.0,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.7119072695442616,0.8412526357621943,2.673942446458043,3.5171642096911526,1.6437067191379955,1.5970326955859167,0.9774978467510534,1.9562788742122326,1.7380491422976496,1.5754541800372035,1.8962837075510766,1.2084381859969209,1.346978428460641,1.2827154321333178
CCL21,1120,0.7564102564102565,0.3333333333333333,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,0.5,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,1.7282749975746865,0.5843660541620613,2.80588865309805,3.506330109815785,1.7810205479708714,1.5950138136826786,0.9987950903565569,2.74076150689203,2.6079746986129817,1.3384365525733024,1.7791167844688693,0.7095175065828411,1.5894794367868614,0.43087421346803595
FAM205A,6413,0.5,0.16666666666666666,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.5,0.16666666666666666,0.3333333333333333,0.0,0.5,0.6666666666666666,1.0,0.16666666666666666,1.0322953406291686,0.3721703154092855,1.588422123235144,2.8828818490696517,1.2414526819026372,1.4226729319732085,0.6770290401877603,0.6199863129746338,0.7623623727741741,0.1746497877861658,0.9248128429283176,0.8266455643253622,1.741154326389693,0.18559927922315897
FAM205C,6359,0.6826923076923077,0.0,0.875,1.0,0.875,1.0,0.625,0.5,0.75,0.625,0.625,0.625,0.875,0.5,1.5778876317879664,0.3602051755049798,3.695965960696477,3.2413426185920238,1.6227700951516795,1.4854490516426209,0.728565268676461,1.4075343296566412,1.7726181532261438,1.157225934185535,1.70871085797606,1.0176793332009122,1.5687677434994531,0.7457046912345735
PHF24,24221,0.8736263736263739,0.5,0.9285714285714286,1.0,0.9285714285714286,1.0,0.7857142857142857,0.9285714285714286,1.0,0.7857142857142857,1.0,0.8571428571428571,0.8571428571428571,0.7857142857142857,2.079013486521674,1.1091836257527368,3.989306036481772,3.626704202118994,1.7217904078990283,1.5670756696482313,0.9807200707949258,2.6159640744693236,2.729510436379077,1.8898119956142752,2.858716476495386,1.353943703355546,1.5922652809382292,0.992183344834233
C9orf131,3784,0.5384615384615384,0.0,0.5,1.0,1.0,1.0,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.0,1.2706493841187867,0.48987101899782876,2.5973054828575606,3.5320997929138835,1.6686240591108996,1.596897659901896,0.5873184569616527,0.2402253463607785,2.603226205699924,1.0722399479062934,0.6394510583115071,0.6847340906301881,0.803251874181381,0.003196999710429797
VCP,17186,0.8076923076923077,0.28125,0.96875,0.96875,0.9375,1.0,0.78125,0.84375,0.96875,0.8125,0.8125,0.75,0.65625,0.71875,1.953215864606589,0.6664750867061784,4.495380016625585,3.567365141690715,1.7182562844266158,1.5817027271876807,0.9684330946384527,2.3467627975394487,2.575295081563297,1.7744898885817673,2.173291057214787,1.3074951717482919,1.2604900665399112,0.956369825422923
FANCG,6179,0.5414201183431954,0.19230769230769232,0.4230769230769231,0.8846153846153846,0.5384615384615384,0.7692307692307693,0.5,0.4230769230769231,0.5769230769230769,0.6538461538461539,0.5,0.5384615384615384,0.6538461538461539,0.38461538461538464,1.3006041752916209,0.6683725725330822,1.6305325062681946,2.9521444259420875,1.002374608238852,1.280031522265031,0.6781942805749549,1.2190631206838936,1.7530321923302696,1.3671615158863828,1.5281589504558892,1.0287945663419853,1.2335809294709927,0.566413087799454
FAM166B,1952,0.5384615384615384,0.3,0.6,0.8,0.6,0.7,0.6,0.5,0.5,0.6,0.6,0.5,0.4,0.3,1.2706021507916818,0.6994051220826691,2.037793159509081,2.8441567614452565,1.1615013358329063,1.0901965272871363,0.7590226715067615,1.2254220674479215,1.5584160814827326,1.2480739099042835,1.6385430437608128,0.9812019729378617,0.811447945900267,0.4626473611941749
CD72,10010,0.4658119658119659,0.1111111111111111,0.5555555555555556,0.7222222222222222,0.6111111111111112,0.6666666666666666,0.5,0.4444444444444444,0.3333333333333333,0.3888888888888889,0.3888888888888889,0.6111111111111112,0.2222222222222222,0.5,0.9837207242804976,0.45692895088330565,1.6529121678671905,2.1342786050542197,1.1298505349628987,1.0517212117032733,0.5990251939960088,1.2606430282110095,0.6373141560378663,0.7042600984907588,1.0635468806194224,0.9133188676186099,0.505455593019114,0.6791141271827948
SIT1,1646,0.6634615384615384,0.125,0.75,0.75,0.875,0.75,0.875,0.75,0.75,0.625,0.75,0.625,0.375,0.625,1.6029072662306971,0.5903488433533393,3.1460003721371774,2.763509046890589,1.582036482895725,1.197892039383266,1.0246047235747722,2.1061490187879572,2.196299796358704,1.5299399968531135,2.0079897794410035,1.1760901503920556,0.6918380990992035,0.8250961118321548
CCDC107,3198,0.8557692307692307,0.25,0.875,1.0,0.875,1.0,1.0,1.0,0.875,0.75,0.875,0.875,0.875,0.875,2.134451533168711,0.9254447879270432,4.162124609512137,3.577985461620858,1.665612820155411,1.596903546703627,1.1658180155183857,2.8080796404348645,2.536517404864448,1.864239597938263,2.8372305567650375,1.6537633768641253,1.721751398005518,1.2323987148835176
ARHGEF39,5944,0.5721153846153846,0.25,0.75,0.6875,0.6875,0.75,0.4375,0.5625,0.75,0.375,0.5,0.6875,0.5625,0.4375,1.29707839739263,0.6461511472473894,2.4086031026387813,2.316312329854738,1.2213218722568535,1.2538176249645838,0.5181309094917643,1.4223568133601057,2.0378581356187766,0.9627751355991165,1.3689294143259243,1.1212176418935071,1.012234316301319,0.5723107225513298
GBA2,12363,0.7043269230769231,0.3125,0.875,0.9375,0.75,0.9375,0.65625,0.78125,0.78125,0.59375,0.71875,0.5625,0.65625,0.59375,1.6589037922994896,0.7887246324289019,3.233581685337473,3.407663534766637,1.3387804917450765,1.4889188956412465,0.7738268472529757,2.1971689481426235,2.115515549035314,1.2939435941428816,1.8058779917788732,1.0666708335113406,1.2303982666217137,0.8246780294883087
RGP1,9289,0.6346153846153846,0.3125,0.6875,0.875,0.875,1.0,0.5,0.75,0.75,0.625,0.4375,0.5625,0.4375,0.4375,1.487086862886525,0.5883830238242036,2.884861479050052,3.1246004522835578,1.4608294528383532,1.5904895333469344,0.5832979251482476,1.9609141004123822,1.9840227975423361,1.501929587412058,1.1827690447227837,0.9433645954593286,0.8063456378744446,0.7203215876101483
MSMP,1280,0.6346153846153846,0.25,0.25,0.5,0.5,1.0,0.75,0.75,0.75,0.5,0.75,0.75,0.75,0.75,1.402631391807777,0.7172338433205961,1.2723271963173148,1.9099586464557348,1.1322887020764458,1.5957220805158918,0.8795697392420201,2.3205040263480092,1.7201212321040877,1.0827138043943605,1.956058334222965,1.2771616180607963,1.4290437670458018,0.9415051033970786
SPAG8,4228,0.434065934065934,0.21428571428571427,0.42857142857142855,0.5,0.5,0.5714285714285714,0.42857142857142855,0.35714285714285715,0.6428571428571429,0.42857142857142855,0.35714285714285715,0.42857142857142855,0.5,0.2857142857142857,0.9851801000479098,0.5083374654146045,1.7334666792071414,1.6913569640780806,0.9404505793988275,0.9042430939994766,0.5645536065469343,1.002299765720058,1.5836172102264976,0.9242251625141342,0.9073680924654015,0.7373862364890001,0.903947760026597,0.40608868453607533
FAM221B,11716,0.6666666666666666,0.25,0.75,0.9166666666666666,0.75,0.9166666666666666,0.6666666666666666,0.4166666666666667,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.75,0.75,0.5833333333333334,1.5059518403348437,0.5312377155299578,2.7351105191306755,3.1020971861719904,1.2979158632552636,1.4352750131184948,0.7819144644552735,1.4566941321967717,1.7474637758803706,1.4965900066347484,1.6596499448573911,1.1965643344759238,1.3849388022173317,0.7519221664287778
GLIPR2,27169,0.5865384615384616,0.375,1.0,0.875,0.875,0.875,0.375,0.375,0.25,0.375,0.75,0.5,0.375,0.625,1.4144273920124708,0.9723920291880186,3.694732205968647,2.9618185969606716,1.630414883513249,1.3951316596950514,0.5477224562911812,0.9378470522265206,0.8553499862026241,1.0421523990448764,1.9052609191499283,0.8397765034481725,0.7082571412042793,0.8967002632689061
GNE,34953,0.6118881118881119,0.22727272727272727,0.7727272727272727,0.8181818181818182,0.8181818181818182,0.7727272727272727,0.5909090909090909,0.6363636363636364,0.8636363636363636,0.5,0.6818181818181818,0.5,0.5,0.2727272727272727,1.538791889830344,0.6229571203561397,3.584523689245377,2.9647907236652555,1.470445644328535,1.282716798960328,0.8003439132807727,1.7833957862274898,2.245104743675653,1.2147401383136822,1.8305931350914273,0.9600101471137988,0.8816756533298115,0.36299707420620225
GRHPR,14325,0.7067307692307693,0.3125,0.9375,1.0,0.875,1.0,0.5625,0.625,0.875,0.5625,0.75,0.5,0.875,0.3125,1.7465117276122848,0.7351859557801884,3.9382319001834234,3.5641233999533246,1.5861283588120951,1.575132433190644,0.7898593863389651,1.752887171063851,2.442531251523511,1.1555756983215477,2.1411582441176087,1.0443265796967645,1.5549799308042984,0.42453214917348087
EXOSC3,5344,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.3333333333333333,0.5,0.0,1.7125116246123813,0.8208993912969526,4.630112889962891,3.666763122778598,1.638231903767781,1.596981584348313,0.6418442843324231,1.5362673132269054,2.6103026455043477,1.0765201106655713,2.425361517765625,0.566603677500484,0.90657063680333,0.14619204200773253
DCAF10,62824,0.717948717948718,0.5,0.6666666666666666,1.0,0.5833333333333334,0.9166666666666666,0.4166666666666667,0.5833333333333334,0.9166666666666666,0.9166666666666666,0.75,0.75,0.5833333333333334,0.75,1.6294594456933003,0.9406633418004815,2.553490329269839,3.2982772446180277,0.9558009790701728,1.4215720445746938,0.5264881215691589,1.70955983802978,2.2354571659401388,2.20581762519161,1.8980247951254008,1.403088518629981,1.0701219102370796,0.9646108799565366
AL445665.1,10096,0.6923076923076924,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.5,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334,1.6602375992102725,0.7632326082473154,3.252336970624786,3.0051671563976097,1.2167363358221162,1.3203740476155954,0.678214221901309,2.1972682027315082,1.7829478059935766,1.7036962907056104,2.0675305787790093,1.2856818686426081,1.2293332769418395,1.0805694253306546
TMEM252,4288,0.8076923076923077,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.5,1.8978675601031751,1.3785416442181875,4.550284537475749,3.6303836744018865,1.623774703515137,1.5966574874489403,0.6014890654800936,2.8082026285246267,2.429043055568797,1.2647057782089228,1.9147117414236696,1.3230469778920428,0.8649107125951601,0.6865262745880609
FXN,38955,0.6730769230769231,0.375,1.0,1.0,1.0,1.0,0.5,0.5,0.75,0.75,0.75,0.625,0.375,0.125,1.5990221114841212,0.7821656070816567,4.448834858939975,3.619149074391757,1.8041426384446195,1.580055109630937,0.7236348336771381,1.416772751253818,1.854905928071785,1.3714548424961888,1.41925788627985,0.9076479357508856,0.7037539540204426,0.15551202925451985
C9orf57,9230,0.5769230769230769,0.375,0.875,0.875,0.625,0.75,0.75,0.5,0.625,0.625,0.625,0.375,0.5,0.0,1.2853600381544614,0.6742597991802527,2.7488840165495696,2.7110645946150136,1.0985470118777427,1.1815031672048395,0.8782874171170798,1.2442345482747745,1.7940083151590946,1.2382422683271028,1.525695210914774,0.7777941430407682,0.8323474735358516,0.004812530211133358
C9orf40,6306,0.8846153846153846,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0595163427303254,1.4407432817148438,3.7535650552577824,2.143508944980829,1.6088946748210136,1.4756105218256055,1.1724989938027965,2.808074041696991,2.475379705138809,2.6184317894733873,2.903998101420666,1.2231525027641055,1.8580311943627588,1.2918236482346397
CARNMT1,47375,0.6098901098901099,0.2857142857142857,0.9285714285714286,1.0,0.7857142857142857,0.9285714285714286,0.2857142857142857,0.5,0.8571428571428571,0.6428571428571429,0.35714285714285715,0.7142857142857143,0.42857142857142855,0.21428571428571427,1.4849227437420267,0.7443385305219036,3.75423262632887,3.6440210045296064,1.3331806796572159,1.503780913949722,0.34133880634446856,1.4445349500874636,2.274674081077936,1.240096247403126,0.971687472332891,1.004187451569095,0.7368278388551024,0.3110950659889461
RFK,8989,0.7820512820512822,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.8333333333333334,0.8333333333333334,0.5,0.5,1.8988075716545085,0.7313737767229157,4.681508809195264,3.6694510667661038,1.7196725424758696,1.5965796063679256,1.154542328131371,2.7519725537895177,2.257606772132647,0.8531987037272472,2.029798771185281,1.3581008458270263,1.0694422788878122,0.8112503762996274
PSAT1,32951,0.5817307692307693,0.1875,0.8125,1.0,0.8125,0.875,0.4375,0.3125,0.75,0.6875,0.5625,0.5625,0.3125,0.25,1.4646027611106,0.5850685356266864,3.6012379775706336,3.6017584502808493,1.4537106583721124,1.42226137982433,0.5230633864834646,0.7994568528734378,1.9059145606374355,1.4813657813845922,1.7354684948404726,0.8914536542517846,0.6049483824463933,0.4341277798456082
SPATA31D4,6435,0.5128205128205128,0.16666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.8333333333333334,0.5,1.0815178236192613,0.517679996976187,0.6841911611321909,2.762509975318697,1.1864350374367856,1.4942060403751725,0.5856331730620553,0.7688672812623848,1.0179330290097013,0.7270054768516337,1.6019914933755117,0.634550519928332,1.5257621361657732,0.5529663861559752
SPATA31D3,51752,0.38461538461538464,0.125,0.125,0.75,0.5,0.75,0.375,0.375,0.25,0.125,0.375,0.375,0.625,0.25,0.7993532639285246,0.38892772431321476,0.3781386458137738,2.0530934757140975,0.8868452420386023,1.117622298683634,0.4392251178947212,0.6661951906642077,0.656661736293067,0.4313587883516536,1.1185163726097236,0.7276405175699809,1.1323327978682602,0.3950345232558823
C9orf64,18407,0.6666666666666667,0.3333333333333333,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.5,0.3333333333333333,0.3333333333333333,1.682005383787165,0.7312759216421413,4.564625843603815,3.6569585653628103,1.6385395546087802,1.5931401966548286,0.9270513214490975,1.586038365222552,2.54652147841781,0.7245672910374833,1.7241845954217234,1.0210011887586792,0.7475870928113167,0.4045785742421076
ISCA1,17984,0.7948717948717949,0.5,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,0.5,0.8333333333333334,1.0,0.8333333333333334,1.0,0.8333333333333334,0.6666666666666666,0.6666666666666666,1.9771718722256706,1.245713261423411,4.031081600647883,3.0423192263812737,1.603287947138918,1.5496240642142478,0.68467278774098,2.336795897187835,2.569350963047218,1.9939753460404566,2.8840902486088176,1.398587796960035,1.2604233242021563,1.1033118753404851
C9orf47,5213,0.40384615384615385,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.75,0.5,0.5,0.75,0.5,0.25,1.0075446866665134,0.7450125272750076,1.1724909524678075,0.7731332540239838,0.717394188796755,0.4977930493851281,0.4797436341434083,1.3973460630332637,2.0756268399860436,1.103511125797512,1.6604730829386174,1.1939274756162321,0.9121325279541198,0.36949620524679583
NFIL3,14818,0.8461538461538461,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,1.970782252387744,1.5929441094188086,4.294279080866534,3.666316419068971,1.7449130695106927,1.5970439129355172,1.1725092926774487,0.9764677270679769,2.8283194368086626,1.3106764558894928,2.414464480562575,0.8917009838931478,1.853222261378641,1.2773120509622071
SPTLC1,83378,0.6401098901098901,0.21428571428571427,1.0,1.0,0.8571428571428571,0.9642857142857143,0.6071428571428571,0.5,0.75,0.39285714285714285,0.6071428571428571,0.5357142857142857,0.4642857142857143,0.42857142857142855,1.604438765093295,0.6073392018233885,4.312850594655786,3.631578140469131,1.572881563120815,1.5177132991551658,0.716315483964485,1.324755777939855,2.076303451518674,1.0076421060728316,1.5468369553251373,0.9839032132589318,0.899508335300556,0.6600758236080763
NOL8,28199,0.6153846153846154,0.28125,0.84375,0.84375,0.6875,0.84375,0.5,0.59375,0.78125,0.59375,0.65625,0.5625,0.40625,0.40625,1.5151370906225579,0.6374059449299294,3.4371839791382492,3.085995120517246,1.2850932585328692,1.3492095301105946,0.6048967554519784,1.5927816945872877,2.2143755475936007,1.50959044395473,1.6127166959267485,1.0498654043975544,0.7709785073997673,0.5466892955526972
SUSD3,26432,0.8653846153846154,0.5,1.0,1.0,0.875,1.0,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.75,2.0479573382564777,1.150084967945347,3.81295611004333,3.5443394928509058,1.596636588798002,1.5951556358019638,1.0680945208113672,2.3500067687307475,2.565314889270452,2.1527881308728904,2.7275568741979583,1.5429846987256046,1.5616418719238108,0.9558848473618288
CARD19,17065,0.6615384615384615,0.5,0.9,0.9,0.8,0.9,0.6,0.7,0.6,0.7,0.6,0.5,0.3,0.6,1.6395370372825775,0.990215242373026,3.9221103419295447,3.3000825926021613,1.3456195763134526,1.4421537271996576,0.8064426424406227,2.217362326290162,1.683048296766512,1.4491330580829913,1.6003600601856427,1.0013339394688845,0.7059364252538511,0.8501832557669958
C9orf129,28216,0.5480769230769231,0.625,0.875,0.625,0.75,0.625,0.625,0.5,0.5,0.375,0.625,0.25,0.375,0.375,1.3035271046862063,1.0875739720591433,3.6095226830086,2.084072990726546,1.4196684954350547,1.063671373400045,0.7153755235332909,1.1897507562438214,1.3424638121651953,1.0900075547269166,1.618759295257612,0.6871565505159144,0.5676222647101371,0.470207089138408
FAM120AOS,7099,0.4423076923076923,0.25,0.75,0.75,0.5,1.0,0.5,0.5,0.25,0.5,0.25,0.0,0.25,0.25,1.090043710334869,0.38362441211596077,2.5839777383529534,2.954834915943759,0.9439648469130524,1.5210474844858344,0.587342993823037,1.4041016280291312,0.7371197199053666,0.9273615098340378,0.8027353626554407,0.4271821539722155,0.5880214387928382,0.3092540295296716
ZNF367,32389,0.5769230769230769,0.25,1.0,1.0,1.0,1.0,0.375,0.625,0.75,0.25,0.375,0.375,0.125,0.375,1.52476695149614,0.6443090597599085,4.60375465992114,3.6543009882607915,1.7711947178665768,1.5949540712391475,0.4376998713514225,1.4335556553533726,2.1051502762764933,0.7453857920533185,1.3277466598568615,0.6168906778304217,0.39416543592167375,0.4928625037586881
